# KID, Season, Target Table Number
11289515,Q4M3,31
11289615,Q3M2,27
11290197,Q1,20
11290197,Q2M1,23
11290197,Q2M2,24
11290197,Q2M3,25
11290197,Q3M1,26
11290197,Q3M2,27
11290197,Q3M3,28
11290197,Q4M1,29
11290197,Q4M2,30
11290197,Q4M3,31
11294170,Q4M1,29
11294394,Q2M1,23
11295426,Q2M3,25
11295426,Q5M1,32
11295426,Q5M2,33
11295426,Q5M3,34
11295426,Q6M1,35
11295426,Q6M2,36
11295426,Q6M3,37
11295426,Q7M1,38
11295426,Q7M2,39
11295426,Q7M3,40
11295426,Q8M1,41
11295426,Q8M2,42
11295426,Q8M3,43
11295426,Q9M1,44
11295426,Q9M2,45
11295426,Q9M3,46
11295426,Q10M1,47
11295426,Q10M2,48
11295426,Q10M3,49
11295426,Q11M1,50
11295426,Q11M2,51
11295426,Q11M3,52
11295426,Q12M1,53
11295426,Q12M2,54
11295426,Q12M3,55
11295426,Q13M1,56
11295426,Q13M2,57
11295426,Q13M3,58
11295426,Q14M1,59
11295426,Q14M2,60
11295426,Q14M3,61
11295426,Q15M1,62
11295426,Q15M2,63
11295426,Q15M3,64
11295426,Q16M1,65
11295426,Q16M2,66
11295426,Q16M3,67
11295426,Q17M1,68
11295426,Q17M2,69
11295426,Q17M3,70
11295851,Q4M3,31
11305250,Q4M3,31
11309335,Q3M1,26
11336883,Q15M1,62
11336883,Q15M2,63
11336883,Q15M3,64
11337566,Q4M3,31
11337566,Q15M1,62
11337566,Q15M2,63
11337566,Q15M3,64
11337923,Q4M3,31
11340713,Q3M2,27
11342410,Q1,20
11342880,Q7M2,39
11350152,Q3M1,26
11356138,Q3M1,26
11359879,Q3M1,26
11359879,Q3M2,27
11359879,Q3M3,28
11359879,Q4M1,29
11359879,Q4M2,30
11359879,Q4M3,31
11359879,Q6M1,35
11359879,Q6M2,36
11359879,Q6M3,37
11359879,Q7M3,40
11361646,Q6M1,35
11361646,Q6M3,37
11361646,Q7M3,40
11389393,Q4M1,29
11390474,Q4M1,29
11390659,Q13M1,56
11390659,Q13M2,57
11390659,Q13M3,58
11390768,Q2M1,23
11391018,Q5M1,32
11391018,Q5M2,33
11391018,Q5M3,34
11391018,Q6M1,35
11391018,Q6M2,36
11391018,Q6M3,37
11391667,Q5M3,34
11393580,Q2M1,23
11393580,Q2M2,24
11393580,Q2M3,25
11393580,Q3M1,26
11393580,Q3M2,27
11393580,Q3M3,28
11393580,Q4M1,29
11393580,Q4M2,30
11393580,Q4M3,31
11394216,Q1,20
11394216,Q2M1,23
11394216,Q2M2,24
11394216,Q2M3,25
11394216,Q3M1,26
11394216,Q3M2,27
11394216,Q3M3,28
11394216,Q4M1,29
11394216,Q4M2,30
11394216,Q4M3,31
11395018,Q1,20
11395018,Q2M1,23
11395018,Q2M2,24
11395018,Q2M3,25
11395018,Q3M1,26
11395018,Q3M2,27
11395018,Q3M3,28
11395018,Q4M1,29
11395018,Q4M2,30
11395018,Q4M3,31
11395018,Q5M1,32
11395018,Q5M2,33
11395018,Q5M3,34
11395018,Q6M1,35
11395018,Q6M2,36
11395018,Q6M3,37
11395018,Q7M1,38
11395018,Q7M2,39
11395018,Q7M3,40
11395018,Q11M1,50
11395018,Q11M2,51
11395018,Q11M3,52
11395028,Q1,20
11395028,Q2M1,23
11395028,Q2M2,24
11395028,Q2M3,25
11395028,Q3M1,26
11395028,Q3M2,27
11395028,Q3M3,28
11395028,Q4M1,29
11395028,Q4M2,30
11395028,Q4M3,31
11395392,Q2M2,24
11395400,Q3M3,28
11395587,Q15M1,62
11395587,Q15M2,63
11395587,Q15M3,64
11395587,Q17M1,68
11395587,Q17M2,69
11395587,Q17M3,70
11396108,Q4M2,30
11401156,Q3M1,26
11401755,Q7M1,38
11401755,Q7M2,39
11401755,Q7M3,40
11401755,Q8M1,41
11401755,Q8M2,42
11401755,Q8M3,43
11401755,Q11M1,50
11401755,Q11M2,51
11401755,Q11M3,52
11401755,Q12M1,53
11401755,Q12M2,54
11401755,Q12M3,55
11401755,Q15M1,62
11401755,Q15M2,63
11401755,Q15M3,64
11401755,Q16M1,65
11401755,Q16M2,66
11401755,Q16M3,67
11402951,Q5M1,32
11402951,Q5M2,33
11402951,Q5M3,34
11402995,Q3M1,26
11402995,Q3M2,27
11402995,Q3M3,28
11402995,Q7M3,40
11414712,Q2M3,25
11414712,Q5M1,32
11414712,Q5M2,33
11414712,Q5M3,34
11414712,Q6M1,35
11414712,Q6M2,36
11414712,Q6M3,37
11414712,Q7M1,38
11414712,Q7M2,39
11414712,Q7M3,40
11414712,Q8M1,41
11414712,Q8M2,42
11414712,Q8M3,43
11414712,Q9M1,44
11414712,Q9M2,45
11414712,Q9M3,46
11414712,Q10M1,47
11414712,Q10M2,48
11414712,Q10M3,49
11414712,Q11M1,50
11414712,Q11M2,51
11414712,Q11M3,52
11414712,Q12M1,53
11414712,Q12M2,54
11414712,Q12M3,55
11414712,Q13M1,56
11414712,Q13M2,57
11414712,Q13M3,58
11414712,Q14M1,59
11414712,Q14M2,60
11414712,Q14M3,61
11414712,Q15M1,62
11414712,Q15M2,63
11414712,Q15M3,64
11414712,Q16M1,65
11414712,Q16M2,66
11414712,Q16M3,67
11414712,Q17M1,68
11414712,Q17M2,69
11414712,Q17M3,70
11442175,Q4M2,30
11442353,Q2M1,23
11442793,Q10M1,47
11442793,Q10M2,48
11442793,Q10M3,49
11442793,Q11M1,50
11442793,Q11M2,51
11442793,Q11M3,52
11442793,Q14M1,59
11442793,Q14M2,60
11442793,Q14M3,61
11442793,Q15M1,62
11442793,Q15M2,63
11442793,Q15M3,64
11443139,Q2M2,24
11443271,Q3M3,28
11445189,Q4M2,30
11445774,Q1,20
11445774,Q2M1,23
11445774,Q2M2,24
11445774,Q3M1,26
11445774,Q3M2,27
11445774,Q3M3,28
11445774,Q4M1,29
11445774,Q4M2,30
11445774,Q4M3,31
11445913,Q5M1,32
11445913,Q5M2,33
11445913,Q5M3,34
11445913,Q6M1,35
11445913,Q6M2,36
11445913,Q6M3,37
11445913,Q7M1,38
11445913,Q7M2,39
11445913,Q7M3,40
11445969,Q4M3,31
11446143,Q1,20
11446143,Q2M1,23
11446143,Q2M2,24
11446143,Q2M3,25
11446143,Q3M1,26
11446143,Q3M2,27
11446143,Q3M3,28
11446143,Q4M1,29
11446143,Q4M2,30
11446143,Q4M3,31
11446181,Q1,20
11446181,Q2M1,23
11446181,Q2M2,24
11446181,Q2M3,25
11446181,Q3M1,26
11446181,Q3M2,27
11446181,Q3M3,28
11446181,Q4M1,29
11446181,Q4M2,30
11446181,Q4M3,31
11446443,Q1,20
11446443,Q2M1,23
11446443,Q2M2,24
11446443,Q2M3,25
11446443,Q3M1,26
11446443,Q3M2,27
11446443,Q3M3,28
11446443,Q4M1,29
11446443,Q4M2,30
11446443,Q4M3,31
11446443,Q5M1,32
11446443,Q5M2,33
11446443,Q5M3,34
11446443,Q6M1,35
11446443,Q6M2,36
11446443,Q6M3,37
11446443,Q7M1,38
11446443,Q7M2,39
11446443,Q7M3,40
11446443,Q9M1,44
11446443,Q9M2,45
11446443,Q9M3,46
11446443,Q10M1,47
11446443,Q10M2,48
11446443,Q10M3,49
11446443,Q11M1,50
11446443,Q11M2,51
11446443,Q11M3,52
11446443,Q13M1,56
11446443,Q13M2,57
11446443,Q13M3,58
11446443,Q14M1,59
11446443,Q14M2,60
11446443,Q14M3,61
11446443,Q15M1,62
11446443,Q15M2,63
11446443,Q15M3,64
11446443,Q17M1,68
11446443,Q17M2,69
11446443,Q17M3,70
11447883,Q1,20
11447883,Q3M1,26
11447883,Q3M2,27
11447883,Q3M3,28
11447883,Q11M1,50
11447883,Q11M2,51
11447883,Q11M3,52
11447953,Q1,20
11447953,Q2M1,23
11447953,Q2M2,24
11447953,Q2M3,25
11447953,Q3M1,26
11447953,Q3M2,27
11447953,Q3M3,28
11447953,Q4M1,29
11447953,Q4M2,30
11447953,Q4M3,31
11448266,Q2M1,23
11448266,Q2M2,24
11448266,Q2M3,25
11448266,Q3M1,26
11448266,Q3M2,27
11448266,Q3M3,28
11448266,Q4M1,29
11448266,Q4M2,30
11448266,Q4M3,31
11454149,Q4M1,29
11454593,Q3M1,26
11456154,Q2M2,24
11462341,Q15M1,62
11462341,Q15M2,63
11462341,Q15M3,64
11464130,Q4M3,31
11468863,Q1,20
11494130,Q3M1,26
11494765,Q1,20
11495120,Q2M1,23
11496573,Q2M2,24
11497012,Q1,20
11497304,Q4M1,29
11498538,Q1,20
11498538,Q2M1,23
11499354,Q3M1,26
11499354,Q3M2,27
11499354,Q3M3,28
11499354,Q4M1,29
11499354,Q4M2,30
11499354,Q4M3,31
11499453,Q1,20
11499453,Q2M1,23
11499453,Q2M2,24
11499453,Q2M3,25
11499453,Q3M1,26
11499453,Q3M2,27
11499453,Q3M3,28
11499453,Q4M1,29
11499453,Q4M2,30
11499453,Q4M3,31
11499723,Q4M3,31
11501949,Q3M2,27
11502218,Q11M1,50
11502218,Q11M2,51
11502218,Q11M3,52
11502218,Q12M1,53
11502218,Q12M2,54
11502218,Q12M3,55
11502597,Q2M2,24
11502597,Q5M1,32
11502597,Q5M2,33
11502597,Q5M3,34
11505980,Q15M2,63
11506859,Q4M2,30
11507705,Q2M3,25
11508397,Q4M2,30
11512246,Q3M1,26
11512246,Q3M2,27
11512246,Q3M3,28
11512246,Q5M1,32
11512246,Q5M2,33
11512246,Q5M3,34
11512246,Q6M1,35
11512246,Q6M2,36
11512246,Q6M3,37
11512246,Q7M1,38
11512246,Q7M2,39
11512246,Q7M3,40
11512246,Q9M1,44
11512246,Q9M2,45
11512246,Q9M3,46
11512246,Q10M1,47
11512246,Q10M2,48
11512246,Q10M3,49
11512246,Q11M1,50
11512246,Q11M2,51
11512246,Q11M3,52
11512246,Q13M1,56
11512246,Q13M2,57
11512246,Q13M3,58
11512246,Q14M1,59
11512246,Q14M2,60
11512246,Q14M3,61
11512246,Q15M1,62
11512246,Q15M2,63
11512246,Q15M3,64
11512246,Q17M1,68
11512246,Q17M2,69
11512246,Q17M3,70
11513798,Q4M1,29
11515292,Q3M1,26
11516241,Q2M1,23
11517719,Q12M1,53
11517719,Q12M2,54
11517719,Q12M3,55
11517719,Q13M1,56
11517719,Q13M2,57
11517719,Q13M3,58
11519952,Q3M3,28
11551430,Q2M1,23
11551430,Q14M1,59
11551430,Q14M2,60
11551430,Q14M3,61
11551692,Q11M1,50
11551692,Q11M2,51
11551692,Q11M3,52
11551692,Q15M1,62
11551692,Q15M2,63
11551692,Q15M3,64
11554100,Q2M2,24
11554100,Q6M1,35
11554100,Q6M2,36
11554100,Q6M3,37
11554100,Q8M1,41
11554100,Q8M2,42
11554100,Q8M3,43
11554100,Q10M1,47
11554100,Q10M2,48
11554100,Q10M3,49
11554100,Q12M1,53
11554100,Q12M2,54
11554100,Q12M3,55
11554100,Q14M1,59
11554100,Q14M2,60
11554100,Q14M3,61
11554100,Q16M1,65
11554100,Q16M2,66
11554100,Q16M3,67
11554435,Q2M1,23
11554435,Q3M1,26
11554435,Q3M2,27
11554435,Q3M3,28
11554435,Q4M1,29
11554435,Q4M2,30
11554435,Q4M3,31
11554435,Q6M1,35
11554435,Q6M2,36
11554435,Q6M3,37
11554435,Q7M1,38
11554435,Q7M2,39
11554435,Q7M3,40
11554435,Q8M1,41
11554435,Q8M2,42
11554435,Q8M3,43
11554435,Q10M1,47
11554435,Q10M2,48
11554435,Q10M3,49
11554435,Q11M1,50
11554435,Q11M2,51
11554435,Q11M3,52
11554435,Q12M1,53
11554435,Q12M2,54
11554435,Q12M3,55
11554435,Q14M1,59
11554435,Q14M2,60
11554435,Q14M3,61
11554435,Q15M1,62
11554435,Q15M2,63
11554435,Q15M3,64
11554435,Q16M1,65
11554435,Q16M2,66
11554435,Q16M3,67
11558725,Q6M1,35
11558725,Q6M2,36
11558725,Q6M3,37
11558725,Q10M1,47
11558725,Q10M2,48
11558725,Q10M3,49
11558725,Q14M1,59
11558725,Q14M2,60
11558725,Q14M3,61
11559263,Q1,20
11560431,Q2M1,23
11560431,Q13M2,57
11560431,Q14M1,59
11560431,Q14M2,60
11560431,Q14M3,61
11560447,Q1,20
11560447,Q2M2,24
11560447,Q12M1,53
11560447,Q12M2,54
11560447,Q12M3,55
11560447,Q13M2,57
11568624,Q9M2,45
11568624,Q9M3,46
11568987,Q8M1,41
11568987,Q8M2,42
11568987,Q8M3,43
11568987,Q9M1,44
11568987,Q9M2,45
11568987,Q9M3,46
11568987,Q12M1,53
11568987,Q12M2,54
11568987,Q12M3,55
11568987,Q13M1,56
11568987,Q13M2,57
11568987,Q13M3,58
11570749,Q15M1,62
11570749,Q15M2,63
11570749,Q15M3,64
11600698,Q2M1,23
11600717,Q3M3,28
11600889,Q9M1,44
11600889,Q9M2,45
11600889,Q9M3,46
11600889,Q11M1,50
11600889,Q11M2,51
11600889,Q11M3,52
11600889,Q15M1,62
11600889,Q15M2,63
11600889,Q15M3,64
11601532,Q1,20
11601741,Q2M3,25
11602449,Q5M1,32
11602449,Q5M2,33
11602449,Q5M3,34
11605941,Q4M3,31
11606749,Q2M1,23
11611414,Q4M3,31
11612629,Q4M2,30
11615498,Q3M1,26
11620833,Q4M1,29
11621223,Q8M3,43
11622328,Q7M2,39
11622328,Q7M3,40
11623629,Q8M1,41
11623629,Q8M2,42
11623629,Q8M3,43
11623629,Q12M1,53
11623629,Q12M2,54
11623629,Q12M3,55
11623743,Q3M2,27
11650730,Q3M1,26
11651457,Q3M1,26
11652870,Q1,20
11653190,Q4M2,30
11653958,Q1,20
11653958,Q2M1,23
11653958,Q2M2,24
11653958,Q2M3,25
11653958,Q3M1,26
11653958,Q3M2,27
11653958,Q3M3,28
11653958,Q4M1,29
11653958,Q4M2,30
11653958,Q4M3,31
11654210,Q1,20
11654210,Q2M1,23
11654210,Q2M2,24
11654210,Q2M3,25
11654210,Q3M1,26
11654210,Q3M2,27
11654210,Q3M3,28
11654210,Q4M1,29
11654210,Q4M2,30
11654210,Q4M3,31
11655945,Q2M1,23
11658452,Q2M1,23
11658610,Q2M2,24
11661734,Q2M3,25
11661993,Q2M2,24
11661993,Q5M1,32
11661993,Q5M2,33
11661993,Q5M3,34
11665627,Q3M2,27
11666328,Q3M1,26
11666881,Q3M1,26
11666881,Q3M2,27
11666881,Q3M3,28
11666881,Q5M1,32
11666881,Q5M2,33
11666881,Q5M3,34
11671226,Q4M3,31
11671323,Q4M2,30
11671429,Q4M3,31
11673802,Q15M1,62
11673802,Q15M2,63
11673802,Q15M3,64
11673802,Q17M1,68
11673802,Q17M2,69
11673802,Q17M3,70
11700615,Q2M3,25
11708170,Q2M2,24
11709006,Q1,20
11709006,Q6M1,35
11709006,Q6M2,36
11709006,Q6M3,37
11709124,Q14M1,59
11709124,Q14M2,60
11709124,Q14M3,61
11709244,Q14M1,59
11709244,Q14M2,60
11709244,Q14M3,61
11713510,Q1,20
11713510,Q5M1,32
11713510,Q5M2,33
11713510,Q5M3,34
11713694,Q2M3,25
11714150,Q2M3,25
11717120,Q1,20
11717120,Q5M1,32
11717120,Q5M2,33
11717120,Q5M3,34
11717120,Q6M1,35
11717120,Q6M2,36
11717120,Q6M3,37
11717120,Q7M1,38
11717120,Q7M2,39
11717120,Q7M3,40
11717120,Q8M1,41
11717120,Q8M2,42
11717120,Q8M3,43
11717120,Q9M1,44
11717120,Q9M2,45
11717120,Q9M3,46
11717120,Q10M1,47
11717120,Q10M2,48
11717120,Q10M3,49
11717120,Q11M1,50
11717120,Q11M2,51
11717120,Q11M3,52
11717120,Q12M1,53
11717120,Q12M2,54
11717120,Q12M3,55
11717120,Q13M1,56
11717120,Q13M2,57
11717120,Q13M3,58
11717120,Q14M1,59
11717120,Q14M2,60
11717120,Q14M3,61
11717120,Q15M1,62
11717120,Q15M2,63
11717120,Q15M3,64
11717120,Q16M1,65
11717120,Q16M2,66
11717120,Q16M3,67
11717120,Q17M1,68
11717120,Q17M2,69
11717120,Q17M3,70
11717464,Q1,20
11717716,Q2M3,25
11718860,Q2M2,24
11725401,Q1,20
11751499,Q2M3,25
11751833,Q3M3,28
11754082,Q4M2,30
11754553,Q10M1,47
11754553,Q10M2,48
11754553,Q10M3,49
11754974,Q3M1,26
11754974,Q7M1,38
11754974,Q7M2,39
11754974,Q7M3,40
11755188,Q3M1,26
11757831,Q2M2,24
11758544,Q14M1,59
11758544,Q14M2,60
11758544,Q14M3,61
11759685,Q2M2,24
11759838,Q4M3,31
11759852,Q2M2,24
11766846,Q4M3,31
11766901,Q3M3,28
11768142,Q17M1,68
11768142,Q17M2,69
11768142,Q17M3,70
11768970,Q5M1,32
11769801,Q4M3,31
11769801,Q14M1,59
11769801,Q14M2,60
11769801,Q14M3,61
11769801,Q15M1,62
11769801,Q15M2,63
11769801,Q15M3,64
11771760,Q5M1,32
11771760,Q5M2,33
11771760,Q5M3,34
11771760,Q7M1,38
11771760,Q7M2,39
11771760,Q7M3,40
11771760,Q8M1,41
11771760,Q8M2,42
11771760,Q8M3,43
11771760,Q9M1,44
11771760,Q9M2,45
11771760,Q9M3,46
11771760,Q11M1,50
11771760,Q11M2,51
11771760,Q11M3,52
11771760,Q12M1,53
11771760,Q12M2,54
11771760,Q12M3,55
11771760,Q13M1,56
11771760,Q13M2,57
11771760,Q13M3,58
11771760,Q15M1,62
11771760,Q15M2,63
11771760,Q15M3,64
11771760,Q16M1,65
11771760,Q16M2,66
11771760,Q16M3,67
11771760,Q17M1,68
11771760,Q17M2,69
11771760,Q17M3,70
11772920,Q7M1,38
11772920,Q7M2,39
11772920,Q7M3,40
11772920,Q8M1,41
11772920,Q8M2,42
11772920,Q8M3,43
11772920,Q9M1,44
11772920,Q9M2,45
11772920,Q9M3,46
11772920,Q10M1,47
11772920,Q10M2,48
11772920,Q10M3,49
11772920,Q11M1,50
11772920,Q11M2,51
11772920,Q11M3,52
11772920,Q12M1,53
11772920,Q12M2,54
11772920,Q12M3,55
11772920,Q13M1,56
11772920,Q13M2,57
11772920,Q13M3,58
11772920,Q14M1,59
11772920,Q14M2,60
11772920,Q14M3,61
11772920,Q15M1,62
11772920,Q15M2,63
11772920,Q15M3,64
11772920,Q16M1,65
11772920,Q16M2,66
11772920,Q16M3,67
11772920,Q17M1,68
11772920,Q17M2,69
11772920,Q17M3,70
11773022,Q12M1,53
11773022,Q12M2,54
11773022,Q12M3,55
11773022,Q16M1,65
11773022,Q16M2,66
11773022,Q16M3,67
11774845,Q4M3,31
11774991,Q12M1,53
11774991,Q12M2,54
11774991,Q12M3,55
11774991,Q13M1,56
11774991,Q13M2,57
11774991,Q15M1,62
11774991,Q15M2,63
11774991,Q15M3,64
11774991,Q16M2,66
11774991,Q16M3,67
11774991,Q17M1,68
11774991,Q17M2,69
11774991,Q17M3,70
11775000,Q4M3,31
11802615,Q6M1,35
11802615,Q6M2,36
11802615,Q6M3,37
11802615,Q7M1,38
11802615,Q7M2,39
11802615,Q7M3,40
11802860,Q5M1,32
11802860,Q5M2,33
11802860,Q5M3,34
11802860,Q11M3,52
11802939,Q4M1,29
11802968,Q3M1,26
11804465,Q2M1,23
11804465,Q2M2,24
11804465,Q2M3,25
11804465,Q3M1,26
11804465,Q3M2,27
11804465,Q3M3,28
11804465,Q6M1,35
11804465,Q6M2,36
11804465,Q6M3,37
11804465,Q7M1,38
11804465,Q7M2,39
11804465,Q7M3,40
11804465,Q10M1,47
11804465,Q10M2,48
11804465,Q10M3,49
11804465,Q11M1,50
11804465,Q11M2,51
11804465,Q11M3,52
11805390,Q2M1,23
11807274,Q6M1,35
11807274,Q6M2,36
11807274,Q6M3,37
11807274,Q7M1,38
11807274,Q7M2,39
11807274,Q7M3,40
11807274,Q11M1,50
11807274,Q11M2,51
11807274,Q11M3,52
11807274,Q13M1,56
11807274,Q13M2,57
11807274,Q13M3,58
11807274,Q15M1,62
11807274,Q15M2,63
11807274,Q15M3,64
11807274,Q17M1,68
11807274,Q17M2,69
11807274,Q17M3,70
11809145,Q3M2,27
11811454,Q2M3,25
11817562,Q2M1,23
11817750,Q4M2,30
11822535,Q5M1,32
11826400,Q4M3,31
11826594,Q3M2,27
11852982,Q6M1,35
11852982,Q6M2,36
11852982,Q6M3,37
11852982,Q7M1,38
11852982,Q7M2,39
11852982,Q7M3,40
11852982,Q11M1,50
11852982,Q11M2,51
11852982,Q11M3,52
11853255,Q7M1,38
11853255,Q7M2,39
11853255,Q7M3,40
11853255,Q11M1,50
11853255,Q11M2,51
11853255,Q11M3,52
11853905,Q2M1,23
11853905,Q2M2,24
11853905,Q2M3,25
11853905,Q3M1,26
11853905,Q3M2,27
11853905,Q3M3,28
11853905,Q4M1,29
11853905,Q4M2,30
11853905,Q4M3,31
11853905,Q7M1,38
11853905,Q7M2,39
11853905,Q7M3,40
11853905,Q10M1,47
11853905,Q10M2,48
11853905,Q10M3,49
11853905,Q11M1,50
11853905,Q11M2,51
11853905,Q11M3,52
11855817,Q2M1,23
11858617,Q3M1,26
11862119,Q4M2,30
11862497,Q4M2,30
11867477,Q4M3,31
11870545,Q9M1,44
11870545,Q9M2,45
11870545,Q9M3,46
11871646,Q4M3,31
11875733,Q1,20
11904151,Q2M2,24
11904151,Q6M1,35
11904151,Q6M2,36
11904151,Q6M3,37
11904151,Q11M1,50
11904151,Q11M2,51
11904151,Q11M3,52
11904151,Q15M1,62
11904151,Q15M2,63
11904151,Q15M3,64
11905011,Q7M1,38
11905011,Q7M2,39
11905011,Q7M3,40
11905011,Q10M1,47
11905011,Q10M2,48
11905011,Q10M3,49
11905011,Q11M1,50
11905011,Q11M2,51
11905011,Q11M3,52
11905011,Q14M1,59
11905011,Q14M2,60
11905011,Q14M3,61
11910258,Q3M2,27
11911418,Q2M1,23
11911480,Q16M1,65
11911480,Q16M2,66
11911480,Q16M3,67
11912764,Q3M1,26
11913073,Q2M1,23
11913073,Q2M2,24
11913073,Q2M3,25
11913734,Q1,20
11918099,Q15M1,62
11918099,Q15M2,63
11918099,Q15M3,64
11922782,Q3M3,28
11923819,Q3M2,27
11954582,Q4M3,31
11954842,Q9M3,46
11959569,Q4M3,31
11962180,Q4M1,29
11968404,Q2M1,23
11968463,Q13M1,56
11968463,Q13M2,57
11968463,Q13M3,58
11968463,Q14M1,59
11968463,Q14M2,60
11968463,Q14M3,61
11968463,Q17M1,68
11968463,Q17M2,69
11968463,Q17M3,70
11968514,Q3M1,26
11968749,Q5M1,32
11968749,Q5M2,33
11968749,Q5M3,34
11968749,Q8M3,43
11968749,Q9M1,44
11968749,Q9M2,45
11968749,Q9M3,46
11968749,Q10M1,47
11968749,Q10M2,48
11968749,Q10M3,49
11968749,Q12M1,53
11968749,Q12M2,54
11968749,Q13M1,56
11968749,Q14M1,59
11968749,Q14M2,60
11968749,Q14M3,61
11968749,Q15M2,63
11968749,Q17M2,69
11969083,Q2M1,23
11970698,Q3M1,26
11971746,Q4M2,30
11972826,Q2M2,24
11973573,Q2M1,23
11973705,Q5M1,32
11973705,Q5M2,33
11973705,Q5M3,34
11973705,Q11M1,50
11973705,Q11M2,51
11973705,Q11M3,52
11973943,Q3M2,27
11974540,Q4M1,29
11974540,Q4M2,30
11974540,Q4M3,31
12004971,Q15M1,62
12004971,Q15M2,63
12004971,Q15M3,64
12009504,Q1,20
12009504,Q6M1,35
12009504,Q6M2,36
12009504,Q6M3,37
12009504,Q7M1,38
12009504,Q7M2,39
12009504,Q7M3,40
12009504,Q8M1,41
12009504,Q8M2,42
12009504,Q8M3,43
12009504,Q9M1,44
12009504,Q9M2,45
12009504,Q9M3,46
12009504,Q10M1,47
12009504,Q10M2,48
12009504,Q10M3,49
12009504,Q11M1,50
12009504,Q11M2,51
12009504,Q11M3,52
12009504,Q12M1,53
12009504,Q12M2,54
12009504,Q12M3,55
12009504,Q13M1,56
12009504,Q13M2,57
12009504,Q13M3,58
12009504,Q14M1,59
12009504,Q14M2,60
12009504,Q14M3,61
12009504,Q15M1,62
12009504,Q15M2,63
12009504,Q15M3,64
12009504,Q16M1,65
12009504,Q16M2,66
12009504,Q16M3,67
12009504,Q17M1,68
12009504,Q17M2,69
12009504,Q17M3,70
12010753,Q2M2,24
12010862,Q3M1,26
12011630,Q3M1,26
12012533,Q3M1,26
12013059,Q4M3,31
12018834,Q4M1,29
12019440,Q5M1,32
12019440,Q5M2,33
12019440,Q5M3,34
12019440,Q13M1,56
12019440,Q13M2,57
12019440,Q13M3,58
12019674,Q17M3,70
12024065,Q2M2,24
12024120,Q6M1,35
12024120,Q6M2,36
12024120,Q6M3,37
12024120,Q7M1,38
12024120,Q7M2,39
12024120,Q7M3,40
12024120,Q8M1,41
12024120,Q8M2,42
12024120,Q8M3,43
12024120,Q12M1,53
12024120,Q12M2,54
12024120,Q12M3,55
12052903,Q4M3,31
12058204,Q12M1,53
12058204,Q12M2,54
12058204,Q12M3,55
12058204,Q13M1,56
12058204,Q13M2,57
12058204,Q13M3,58
12058204,Q14M1,59
12058204,Q14M2,60
12058204,Q14M3,61
12058204,Q15M1,62
12058204,Q15M2,63
12058204,Q15M3,64
12058204,Q16M1,65
12058204,Q16M2,66
12058204,Q16M3,67
12058204,Q17M1,68
12058204,Q17M2,69
12058931,Q17M1,68
12058931,Q17M2,69
12058931,Q17M3,70
12061969,Q15M1,62
12061969,Q15M2,63
12061969,Q15M3,64
12066630,Q3M2,27
12068180,Q2M3,25
12068975,Q8M1,41
12068975,Q8M2,42
12068975,Q8M3,43
12068975,Q12M1,53
12068975,Q12M2,54
12068975,Q12M3,55
12068975,Q16M1,65
12068975,Q16M2,66
12068975,Q16M3,67
12069127,Q1,20
12069127,Q5M1,32
12069127,Q5M2,33
12069127,Q5M3,34
12069127,Q9M1,44
12069127,Q9M2,45
12069127,Q9M3,46
12069500,Q4M1,29
12069569,Q4M1,29
12069786,Q2M2,24
12071006,Q15M1,62
12071006,Q15M2,63
12071006,Q15M3,64
12071006,Q16M1,65
12071006,Q16M2,66
12071006,Q16M3,67
12071221,Q8M1,41
12071221,Q8M2,42
12071221,Q8M3,43
12071221,Q10M1,47
12071221,Q10M2,48
12071221,Q10M3,49
12071221,Q11M1,50
12071221,Q11M2,51
12071221,Q11M3,52
12071221,Q13M1,56
12071221,Q13M2,57
12071221,Q13M3,58
12071221,Q14M1,59
12071221,Q14M2,60
12071221,Q14M3,61
12071221,Q15M2,63
12071221,Q15M3,64
12102187,Q1,20
12102573,Q2M3,25
12104686,Q2M3,25
12105051,Q3M1,26
12105051,Q3M2,27
12105051,Q3M3,28
12105051,Q5M1,32
12105051,Q5M2,33
12105051,Q5M3,34
12105051,Q7M1,38
12105051,Q7M2,39
12105051,Q7M3,40
12105051,Q9M1,44
12105051,Q9M2,45
12105051,Q9M3,46
12105051,Q11M1,50
12105051,Q11M2,51
12105051,Q11M3,52
12105785,Q5M3,34
12108347,Q2M2,24
12109295,Q2M2,24
12109442,Q2M2,24
12120230,Q3M3,28
12120307,Q14M1,59
12120307,Q14M2,60
12120307,Q14M3,61
12120327,Q3M2,27
12121570,Q14M1,59
12121570,Q14M2,60
12121570,Q14M3,61
12121570,Q16M1,65
12121570,Q16M2,66
12121570,Q16M3,67
12122064,Q1,20
12153260,Q2M2,24
12154907,Q4M1,29
12155015,Q2M2,24
12156549,Q2M3,25
12156549,Q6M1,35
12156549,Q6M2,36
12156549,Q6M3,37
12156742,Q3M1,26
12157161,Q2M3,25
12157987,Q12M1,53
12157987,Q12M2,54
12157987,Q12M3,55
12158399,Q4M2,30
12159249,Q9M1,44
12166457,Q17M1,68
12166457,Q17M2,69
12166457,Q17M3,70
12166942,Q2M1,23
12168561,Q4M3,31
12169222,Q2M1,23
12169236,Q2M1,23
12169236,Q6M1,35
12169236,Q6M2,36
12169236,Q6M3,37
12201782,Q4M3,31
